"time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
2016-04-20 12:13:14,0.6172,-80.1351,10,4.2,"mb",NA,84,1.726,0.9,"us","us10005ds5","2016-06-27T23:02:27.040Z","11km W of Muisne, Ecuador","earthquake",5.9,1.8,0.186,8,"reviewed","us","us"
2016-04-20 11:23:22,-0.2187,-80.3719,10,4.3,"mwr",NA,87,1.884,0.97,"us","us20005k5q","2016-06-27T23:02:26.040Z","42km N of Bahia de Caraquez, Ecuador","earthquake",5,1.3,0.068,21,"reviewed","us","us"
2016-04-20 09:35:40,-0.0268,-80.1292,10,4.3,"mb",NA,144,1.627,0.99,"us","us10005dry","2016-06-27T23:02:25.040Z","15km SW of Pedernales, Ecuador","earthquake",5.9,1.9,0.16,11,"reviewed","us","us"
2016-04-20 09:13:17,0.5015,-80.1295,10,4.6,"mb",NA,84,1.695,1.24,"us","us20005k3e","2016-06-27T23:02:25.040Z","15km SW of Muisne, Ecuador","earthquake",2.2,1.9,0.046,138,"reviewed","us","us"
2016-04-20 08:56:51,0.4653,-80.0595,19.99,4.1,"mb",NA,95,1.618,1.33,"us","us10005ds4","2016-06-27T23:02:25.040Z","15km S of Muisne, Ecuador","earthquake",5.2,5.1,0.262,4,"reviewed","us","us"
2016-04-20 08:35:10,0.7079,-80.0352,10,6,"mwb",NA,78,1.651,1.43,"us","us20005kb6","2020-01-03T00:48:36.480Z","11km N of Muisne, Ecuador","earthquake",6.9,1.8,0.042,54,"reviewed","us","us"
2016-04-20 08:33:47,0.639,-80.2104,14,6.2,"mww",NA,48,1.804,0.83,"us","us20005k37","2017-10-11T21:27:04.516Z","20km WNW of Muisne, Ecuador","earthquake",5.1,1.3,NA,NA,"reviewed","us","us"
2016-04-20 08:25:07,0.6637,-80.2997,19.45,4.5,"mb",NA,57,1.907,1.19,"us","us20005k35","2016-06-27T23:02:24.040Z","30km WNW of Muisne, Ecuador","earthquake",6.1,4.3,0.047,134,"reviewed","us","us"
2016-04-20 01:50:38,0.6897,-80.0286,10,4.4,"mb",NA,91,1.64,1.05,"us","us20005kcj","2016-06-27T23:02:23.040Z","9km N of Muisne, Ecuador","earthquake",7.1,1.9,0.109,24,"reviewed","us","us"
2016-04-20 01:49:16,0.6231,-79.9113,10,4.3,"mb",NA,141,1.509,1.03,"us","us20005kcg","2016-06-27T23:02:23.040Z","13km E of Muisne, Ecuador","earthquake",3.1,1.9,0.116,21,"reviewed","us","us"
2016-04-20 01:48:11,0.6249,-79.9257,10,4.2,"mb",NA,140,1.524,1.58,"us","us20005kcb","2016-06-27T23:02:23.040Z","12km ENE of Muisne, Ecuador","earthquake",6.3,1.9,0.2,7,"reviewed","us","us"
2016-04-19 22:22:25,0.5783,-80.0247,11,5.6,"mwb",NA,47,1.609,0.68,"us","us20005jyu","2017-10-11T21:26:53.798Z","2km SSE of Muisne, Ecuador","earthquake",6,1.7,0.038,66,"reviewed","us","us"
2016-04-19 21:54:21,0.5615,-80.0435,10,4.4,"mb",NA,143,1.624,1.03,"us","us10005dqq","2016-06-27T23:02:20.040Z","4km SSW of Muisne, Ecuador","earthquake",7,1.9,0.127,18,"reviewed","us","us"
2016-04-19 17:12:53,-1.2749,-80.8546,10,4.7,"mwr",NA,64,1.987,1.12,"us","us20005jux","2016-06-27T23:02:19.040Z","30km WNW of Jipijapa, Ecuador","earthquake",6.3,1.8,0.08,15,"reviewed","us","us"
2016-04-19 13:07:30,0.2841,-80.3387,10,4.4,"mb",NA,83,1.854,0.94,"us","us20005jsi","2016-06-27T23:02:17.040Z","39km NW of Pedernales, Ecuador","earthquake",7.3,1.8,0.075,51,"reviewed","us","us"
2016-04-19 05:15:02,-0.0279,-80.8393,10,4.4,"mb",NA,157,2.337,0.65,"us","us20005jqg","2016-06-27T23:02:14.040Z","78km NW of Bahia de Caraquez, Ecuador","earthquake",9.1,1.9,0.091,37,"reviewed","us","us"
2016-04-19 02:03:14,-0.2099,-80.7622,10,4.9,"mb",NA,47,2.271,0.82,"us","us20005jpe","2016-06-27T23:02:12.040Z","57km NW of Bahia de Caraquez, Ecuador","earthquake",5.8,1.8,0.027,432,"reviewed","us","us"
2016-04-18 21:15:52,-0.0613,-80.7718,10,4.9,"mb",NA,78,2.271,0.95,"us","us20005jly","2016-06-27T23:02:11.040Z","71km NNW of Bahia de Caraquez, Ecuador","earthquake",3.2,1.8,0.03,342,"reviewed","us","us"
2016-04-18 20:00:45,-0.2351,-80.7415,10,4.1,"mb",NA,85,2.251,0.36,"us","us10005byu","2016-06-27T23:02:10.040Z","54km NW of Bahia de Caraquez, Ecuador","earthquake",8.4,1.5,0.174,9,"reviewed","us","us"
2016-04-18 19:12:38,-0.9738,-80.8034,10,4.6,"mb",NA,152,2.001,0.87,"us","us20005jjr","2016-06-27T23:02:10.040Z","8km WSW of Manta, Ecuador","earthquake",4.5,1.9,0.063,75,"reviewed","us","us"
2016-04-18 18:38:10,-0.9989,-80.8511,10,4.9,"mb",NA,76,2.041,1.09,"us","us20005jj6","2016-06-27T23:02:10.040Z","14km WSW of Manta, Ecuador","earthquake",6.6,1.8,0.031,333,"reviewed","us","us"
2016-04-18 17:07:33,-0.3494,-80.5056,10,4.5,"mb",NA,141,1.992,1.05,"us","us20005jip","2016-06-27T23:02:09.040Z","29km NNW of Bahia de Caraquez, Ecuador","earthquake",7,1.9,0.073,55,"reviewed","us","us"
2016-04-18 13:35:10,-0.3441,-80.3319,10,4.1,"mb",NA,142,1.855,1,"us","us10005byl","2016-06-27T23:02:08.040Z","29km NNE of Bahia de Caraquez, Ecuador","earthquake",4.3,1.9,0.127,17,"reviewed","us","us"
2016-04-18 13:25:44,-0.2698,-80.2939,10,4.9,"mb",NA,74,1.815,0.73,"us","us20005jhl","2016-06-27T23:02:08.040Z","38km NNE of Bahia de Caraquez, Ecuador","earthquake",5.9,1.7,0.027,425,"reviewed","us","us"
2016-04-18 10:29:17,-0.2671,-79.825,67.67,4.4,"mb",NA,89,1.353,1.27,"us","us20005jfq","2016-06-27T23:02:06.040Z","46km SSE of Pedernales, Ecuador","earthquake",7.2,6.5,0.1,29,"reviewed","us","us"
2016-04-18 09:57:32,-1.6455,-77.6453,168.99,4.3,"mb",NA,62,1.141,1.4,"us","us20005jfg","2016-06-27T23:02:06.040Z","32km E of Palora, Ecuador","earthquake",8.5,7.9,0.082,42,"reviewed","us","us"
2016-04-18 09:13:36,0.5443,-80.1175,10,4.3,"mb",NA,81,1.694,1.28,"us","us10005byk","2016-06-27T23:02:06.040Z","11km WSW of Muisne, Ecuador","earthquake",2.6,1.9,0.119,20,"reviewed","us","us"
2016-04-18 02:09:26,-0.7,-81.08,5,3.9,"mb",NA,NA,NA,1.46,"us","us20005kc2","2016-06-27T23:02:03.040Z","47km NW of Manta, Ecuador","earthquake",7.3,7.3,0.23,5,"reviewed","qui","us"
2016-04-18 00:38:54,0.2654,-80.1897,10,4.4,"mb",NA,87,1.704,1.48,"us","us10005by5","2016-06-27T23:02:03.040Z","25km NW of Pedernales, Ecuador","earthquake",6.4,1.9,0.085,40,"reviewed","us","us"
2016-04-17 21:35:17,-0.9875,-80.3306,10,4.4,"mb",NA,149,1.545,0.99,"us","us20005jb0","2016-06-27T23:02:02.040Z","13km SE of Rocafuerte, Ecuador","earthquake",5.4,1.9,0.104,27,"reviewed","us","us"
2016-04-17 20:24:00,0.5721,-79.9153,10,4.5,"mb",NA,145,1.515,1.25,"us","us20005ja5","2016-06-27T23:02:02.040Z","13km ESE of Muisne, Ecuador","earthquake",5.6,1.9,0.122,20,"reviewed","us","us"
2016-04-17 09:23:41,-0.2344,-80.6943,10,5.6,"mwb",NA,45,2.212,1.06,"us","us20005j6q","2020-01-03T00:48:09.034Z","50km NW of Bahia de Caraquez, Ecuador","earthquake",6.4,1.7,0.04,61,"reviewed","us","us"
2016-04-17 08:52:27,-0.4385,-80.7442,10,4.4,"mb",NA,89,2.147,0.72,"us","us20005j6e","2016-06-27T23:01:57.040Z","40km WNW of Bahia de Caraquez, Ecuador","earthquake",6.5,1.9,0.084,41,"reviewed","us","us"
2016-04-17 07:22:25,-0.4017,-80.3223,10,4.6,"mb",NA,139,1.813,0.73,"us","us10005bpd","2016-06-27T23:01:57.040Z","24km NNE of Bahia de Caraquez, Ecuador","earthquake",7.9,1.9,0.109,25,"reviewed","us","us"
2016-04-17 07:14:00,-0.3852,-80.2013,23.95,5.8,"mww",NA,36,1.728,0.94,"us","us20005j62","2017-10-11T21:26:30.639Z","33km NE of Bahia de Caraquez, Ecuador","earthquake",4,3.6,NA,NA,"reviewed","us","us"
2016-04-17 05:42:50,0.3044,-80.4309,10,4.6,"mb",NA,60,1.981,0.74,"us","us20005j5g","2016-06-27T23:01:56.040Z","48km WNW of Pedernales, Ecuador","earthquake",5.3,1.8,0.076,52,"reviewed","us","us"
2016-04-17 04:25:35,-0.3892,-80.3101,10,4.4,"mb",NA,142,1.81,0.7,"us","us10005bpa","2016-06-27T23:01:55.040Z","26km NNE of Bahia de Caraquez, Ecuador","earthquake",5.9,1.7,0.143,14,"reviewed","us","us"
2016-04-17 04:02:08,-0.2626,-80.6224,10,4.8,"mb",NA,48,2.137,0.78,"us","us20005j4m","2016-06-27T23:01:55.040Z","43km NNW of Bahia de Caraquez, Ecuador","earthquake",2.6,1.8,0.044,159,"reviewed","us","us"
2016-04-17 03:05:33,0.3172,-80.2471,10,4.6,"mb",NA,79,1.798,0.85,"us","us20005j4d","2016-06-27T23:01:54.040Z","33km NW of Pedernales, Ecuador","earthquake",6.5,1.7,0.08,46,"reviewed","us","us"
2016-04-17 02:18:01,-0.2943,-80.2984,10,4.8,"mb",NA,56,1.86,0.91,"us","us20005j48","2016-06-27T23:01:54.040Z","36km NNE of Bahia de Caraquez, Ecuador","earthquake",6.6,1.8,0.043,164,"reviewed","us","us"
2016-04-17 01:19:02,-0.1255,-80.4162,10,4.1,"mb",NA,83,1.998,1.16,"us","us10005bp3","2016-06-27T23:01:54.040Z","46km WSW of Pedernales, Ecuador","earthquake",6.6,1.9,0.197,7,"reviewed","us","us"
2016-04-17 01:09:17,-0.0518,-80.2221,10,4.3,"mb",NA,143,1.794,0.83,"us","us10005bp2","2016-06-27T23:01:54.040Z","24km SW of Pedernales, Ecuador","earthquake",6,1.9,0.168,10,"reviewed","us","us"
2016-04-17 00:59:04,0.3543,-80.3259,10,4.5,"mb",NA,58,1.878,0.78,"us","us20005j3z","2016-06-27T23:01:54.040Z","42km SW of Muisne, Ecuador","earthquake",5.2,1.8,0.069,61,"reviewed","us","us"
2016-04-17 00:29:31,-0.2648,-80.4644,15.49,5.5,"mb",NA,44,2.008,0.88,"us","us20005j3i","2017-10-11T21:26:21.590Z","37km N of Bahia de Caraquez, Ecuador","earthquake",6.3,3.5,0.041,205,"reviewed","us","us"
2016-04-17 00:16:00,0.0279,-80.2,10,4.7,"mb",NA,75,1.761,1.18,"us","us20005j4g","2016-06-27T23:01:54.040Z","17km WSW of Pedernales, Ecuador","earthquake",6.5,1.8,0.114,23,"reviewed","us","us"
2016-04-17 00:12:00,-0.0704,-80.0631,10,4.5,"ml",NA,174,1.641,0.77,"us","us10005fnl","2016-06-27T23:01:53.040Z","17km S of Pedernales, Ecuador","earthquake",6.4,1.7,0.105,12,"reviewed","us","us"
2016-04-16 23:58:36,0.3819,-79.9218,20.59,7.8,"mww",NA,15,1.44,0.94,"us","us20005j32","2019-10-15T14:06:57.770Z","27km SSE of Muisne, Ecuador","earthquake",5.7,3.2,NA,NA,"reviewed","us","us"
2016-04-16 23:47:42,0.2992,-80.05,21.38,4.8,"mb",NA,52,1.6,0.65,"us","us20005j2w","2016-06-27T23:01:53.040Z","23km N of Pedernales, Ecuador","earthquake",6.4,4.5,0.056,98,"reviewed","us","us"
2016-04-15 05:15:49,-1.6989,-78.1199,151.45,4.2,"mb",NA,59,0.776,1.17,"us","us20005kyw","2016-06-27T23:01:34.040Z","20km W of Palora, Ecuador","earthquake",6,9.6,0.177,9,"reviewed","us","us"
2016-04-14 23:24:01,-2.0039,-77.7042,169.84,4.3,"mb",NA,57,1.27,1.4,"us","us20005i7p","2016-06-21T01:14:13.040Z","42km SE of Palora, Ecuador","earthquake",7.4,7.7,0.148,13,"reviewed","us","us"
2016-04-13 17:21:07,-1.6015,-78.0544,185.51,4.1,"mb",NA,51,0.821,1.2,"us","us20005keh","2016-06-21T01:14:11.040Z","16km SSW of Puyo, Ecuador","earthquake",9.1,8.2,0.185,8,"reviewed","us","us"
2016-04-09 11:26:47,-2.3234,-77.6019,29.34,4.4,"mb",NA,59,1.213,1.41,"us","us20005gjy","2016-06-21T01:14:05.040Z","57km E of Macas, Ecuador","earthquake",3.6,5,0.103,27,"reviewed","us","us"
2016-04-09 07:15:13,-4.3111,-78.3351,38.92,4.9,"mb",NA,77,1.615,1.13,"us","us20005giv","2016-06-21T01:14:05.040Z","71km SE of Yantzaza, Ecuador","earthquake",6.3,6.9,0.056,98,"reviewed","us","us"
2016-03-22 04:52:50,-3.4583,-79.7507,94.1,4,"mb",NA,123,3.894,0.69,"us","us20005dji","2016-06-09T21:41:56.040Z","15km SSE of Pasaje, Ecuador","earthquake",10.9,19.6,0.173,9,"reviewed","us","us"
2016-03-06 00:54:41,-1.4279,-80.4011,10,5.1,"mb",NA,46,2.557,0.86,"us","us10004vl0","2016-05-16T18:01:44.040Z","15km N of Pajan, Ecuador","earthquake",6.9,1.7,0.041,196,"reviewed","us","us"
2016-03-04 11:25:47,-1.2586,-80.3765,35,4.3,"mb",NA,63,6.163,0.99,"us","us10004w3e","2016-05-16T18:01:42.040Z","4km S of Santa Ana, Ecuador","earthquake",5.7,2,0.129,17,"reviewed","us","us"
2016-02-04 06:19:15,-1.5291,-77.6321,172.85,4.2,"mb",NA,155,1.936,0.89,"us","us20004yz3","2016-04-14T22:51:43.040Z","38km ENE of Palora, Ecuador","earthquake",7.3,13.6,0.186,8,"reviewed","us","us"
2016-01-02 15:02:11,-1.9616,-79.5232,95.55,4.3,"mb",NA,203,2.433,1.13,"us","us10004avx","2016-03-28T22:09:33.040Z","5km S of Alfredo Baquerizo Moreno, Ecuador","earthquake",12.8,15.1,0.143,14,"reviewed","us","us"
2016-01-01 17:15:42,0.4792,-78.7732,27.1,4.8,"mb",NA,53,0.401,1.15,"us","us10004ar8","2016-11-10T22:06:49.918Z","59km WNW of Cotacachi, Ecuador","earthquake",7.3,5.1,0.055,104,"reviewed","us","us"
